profile_id,estimation_version,n_designs,reestimation_successful,beta_satellite.mean,beta_satellite.median,beta_satellite.std,m_c.mean,m_c.median,m_c.std,m_o.mean,m_o.median,m_o.std,m_u.mean,m_u.median,m_u.std,r_o.mean,r_o.median,r_o.std,r_u.mean,r_u.median,r_u.std,mu.mean,mu.median,mu.std
845c057e-4cd8-4006-9319-7f0757fd1f5f,reestimation_v2,10,1,-2.121679640246758,-2.096749061954328,1.401850673754697,-2.720801664100022,-2.4496938497108807,2.790654985951816,-0.02689006002440507,-0.048151357720585874,1.948120646951337,-2.235655538018992,-1.9025072347218515,1.9179484014838755,-0.8677288682898292,-0.8287584803083949,2.0820257400186524,-0.30173559150283763,-0.3202996907166481,0.9715271505007242,1.6057589368864393,1.6457201196475708,0.24493800100548646
0a1b6c45-c066-44cb-80fe-3dc41f09192a,reestimation_v2,10,1,1.8654173803286191,1.367759397634716,1.5158890172808286,8.954465372456022,9.055907498906878,1.8003797698037063,11.153011228512458,11.103566109542198,2.2700671801649563,2.763253144766394,2.6072615894598226,3.4123492276210214,2.097180544283513,2.5402939925379795,1.5283497753783912,-0.32447301315497773,-0.3762391728591514,0.9714749315874857,1.3119993105628427,1.2086445659947795,0.2627872478205548
78cfb40d-bb36-471c-a96a-41d8439bdcfc,reestimation_v2,10,1,0.9654688696257874,0.9013346128052463,0.9646944644269032,2.4931892920963383,3.0650420719247844,1.6280592354325754,1.2478966849978492,1.3108567497736214,1.1901569350092516,3.8316059600927272,3.50580115504612,1.9323896505975855,-0.33578959891135923,-0.525097854994435,1.3190395838574052,0.18758396742482067,0.12562463039678207,1.1809638516935208,1.436298658580067,1.450459917967236,0.20975956386555572
449da619-4726-46f7-b1da-c316f13034c0,reestimation_v2,10,1,0.3236879968365105,0.3998550666760723,1.2010478988187783,-0.5149800499692797,-0.46803894717829464,3.87528327108621,5.585858844213693,5.702494018193432,1.60058007135151,0.5276046979277753,0.6746911747118904,2.814973599479721,-2.8298295704667966,-2.8890829625369747,1.6782950991135435,0.05067314713089927,-0.01514028904870788,0.9699443956928852,1.3934841240489133,1.403027431160493,0.268774170987829
2f24226f-72fc-4e15-8182-be7c6c72004b,reestimation_v2,10,1,-2.710287100234896,-2.822830379631366,1.3682415432727393,-2.4380181134887366,-2.0097208878881303,3.182024036465496,2.433195599744369,2.6502551484463464,2.022989485338682,0.6444867047870236,0.11119841079080173,1.210239730293426,1.552091343589804,2.22184420727922,1.7247171436277475,-0.7837343859258168,-0.7503025827139886,0.7548281953658686,1.5878577762827673,1.574260361726778,0.20567483341010107
c18d95b1-9a65-4038-ab13-54fc2f190d34,reestimation_v2,10,1,-0.923043431860242,-1.3237510760350482,1.3299856229211742,0.3155137606362496,-0.02569023390911651,1.6974111727857377,1.7581869184150427,1.766554269334607,1.3757785194716359,1.0693307163432226,0.3626063275417657,2.4942530371607785,0.020077764546597352,0.34807313895156977,1.5539709191918292,0.4819763101851996,0.5556097373189007,0.8829209897315514,1.3056700618180244,1.1931439493255638,0.19833212089110472
0e7464db-0a01-4649-a3d4-12a775439d15,reestimation_v2,1,1,1.297890245266641,1.1786533210832923,1.502721116895813,0.9471181626502646,0.7400082686049236,4.103240250292681,0.9294127432461211,0.863000723428206,3.011066147706403,1.0468218848420983,1.026849321748726,2.9929177029716443,-0.9248620282256479,-0.8647170681551637,2.114982061668913,-0.017813894258408902,-0.04347012512526205,0.9409461288447598,1.5132065437099282,1.5385481868744948,0.2925851816225162
a3de69e9-4d92-411c-bd69-9c1cbce743db,reestimation_v2,10,1,2.399484798569873,2.460360308431498,1.4789663409286804,3.5795446254813346,3.636469706163645,1.5655837706549824,5.586941044528366,5.735461496207902,1.8124283508783197,4.699770406860326,4.5918864164047095,2.452474238211944,-0.7116218863572115,-0.25222251644712285,1.7211978422769565,0.23955334131771602,0.22871983325882006,1.0047873976677733,1.4847048189541376,1.573530229681288,0.2586742009243185
26a3654f-b332-4b09-add0-711d9511b8fd,reestimation_v2,11,1,-0.6771329962988221,-0.44233897859696253,1.2103605063695175,1.0169986663319943,0.9955168987743743,1.5176259899212277,2.4679177384530337,2.3494031909160693,2.043949697001588,1.050230170822083,0.9436232793334713,2.778221246096949,-2.0354603389052346,-1.8812922021749743,1.8668014110024194,0.00519225246024605,0.22915837196141475,1.2696852554339844,1.3611148075350612,1.231956831604409,0.291300513053705
cd4ee6b5-e984-4a8d-b64d-acdc677707e8,reestimation_v2,10,1,3.7413282775841354,3.401411810428972,1.4842605756927871,5.793389732197241,5.384453744057786,1.5702505795358828,4.176241790521313,4.055410785312256,1.280613825833896,-0.1698000253795596,0.04979364887401261,2.8298930943926073,-1.6248351469310445,-2.007482880928916,1.4804663423058466,0.7557416971743758,0.42714973754710234,1.0217208557428266,1.3493559350455078,1.3460035198580773,0.2898882549850739
33d16079-38cf-46f8-a37a-8c3d2f35605d,reestimation_v2,10,1,2.592873858098841,2.16415010398196,1.643920810398024,-0.6488926747957107,-0.7606683998060391,2.6751552263514724,6.496830349762267,6.670464411624352,2.420410183031341,1.5374398888345693,1.374204595073306,1.6087440675257403,-0.6936252190772791,-0.48159822155351173,1.9582463430590948,0.771878325192717,0.8277064626219683,0.8850131393489539,1.1606637157714892,1.134705824961255,0.14320483419922925
40278b06-2d69-491b-bd5d-f9dfbdc249fd,reestimation_v2,11,1,-1.1324135576759264,-1.2506857454642164,1.149597618951091,0.49615736894945894,0.34907106188312165,1.736566246445717,-1.7089599302931346,-1.7988753541274978,0.8780828187701518,0.7817098649764158,0.6927187489757614,3.0202168937577127,1.553146357341675,1.1304058511231325,1.5421781843266407,0.11517069268791272,0.019409110138024765,0.8866426742570521,1.5877909193334006,1.5914571481398145,0.2652610346632141
bfb4efcd-cf6c-4f64-98fc-391f921d02d3,reestimation_v2,11,1,9.324795484891263,9.391345205568758,1.6987014902698083,9.115290945065002,9.012596092582593,2.8937223755369925,8.749619957482693,8.66027727858987,1.9313803900583415,8.815500314185641,8.773371464884793,1.918705230035262,3.260140013044241,2.8016499635011987,1.8647173563169703,1.3479357974401347,1.4200640612906954,0.775781072218864,1.3819294920879857,1.398420111135291,0.24529846986611287
